Date,SUB-ASSET,PDP Wells Online,PDP Wellhead Prod - Oil (MBbl),PDP Wellhead Prod - Gas (MMcf),PDP WI Prod - NGL - All Streams (MBbl),PDP Wellhead Prod - Water (MBbl),PDP NRI Prod - Oil (MBbl),PDP NRI Prod - Residue Gas - All (MMcf),PDP NRI Prod - NGL - All Streams (MBbl),PDP Opex ($k),Infrastructure / Other Capex,Capex From Prior Periods,BOP Working Capital Balance,Rig Mob / Demob,infra input,agl_opex_per_well_k
46326,Ganador,85,8.509708202,39.71197243,4.368316968,13.57142588,8.509708202,30.9753385,3.494653574,296.0866937,0,0,0,0,0,2.5
46356,Ganador,85,8.465942664,39.50773325,4.345850657,13.50428608,8.465942664,30.81603193,3.476680526,295.5606319,0,0,0,0,0,2.5
46387,Ganador,85,8.422402212,39.30454447,4.323499892,13.42915919,8.422402212,30.65754469,3.458799913,295.0372756,0,0,0,0,0,2.5
46418,Ganador,85,8.37908569,39.10240069,4.301264076,13.35456001,8.37908569,30.49987254,3.441011261,294.516611,0,0,0,0,0,2.5
46446,Ganador,85,8.335991944,38.90129654,4.27914262,13.28047956,8.335991944,30.34301131,3.423314096,293.9986242,0,0,0,0,0,2.5
46477,Ganador,85,8.293119831,38.70122668,4.257134935,13.20691007,8.293119831,30.18695681,3.405707948,293.4833014,0,0,0,0,0,2.5
46507,Ganador,85,8.250468209,38.50218577,4.235240435,13.1338438,8.250468209,30.0317049,3.388192348,292.9706289,0,0,0,0,0,2.5
46538,Ganador,85,8.208035945,38.30416854,4.213458539,13.06127277,8.208035945,29.87725146,3.370766831,289.0605931,0,0,0,0,0,2.5
46568,Ganador,85,8.165821911,38.10716971,4.191788668,12.98919031,8.165821911,29.72359237,3.353430934,288.5531804,0,0,0,0,0,2.5
46599,Ganador,85,8.123824984,37.91118404,4.170230245,12.91758924,8.123824984,29.57072355,3.336184196,288.0483773,0,0,0,0,0,2.5
46630,Ganador,85,8.082044048,37.71620634,4.148782697,12.84646245,8.082044048,29.41864094,3.319026158,287.5461705,0,0,0,0,0,2.5
46660,Ganador,85,8.040477992,37.5222314,4.127445454,12.77580394,8.040477992,29.2673405,3.301956364,287.0465465,0,0,0,0,0,2.5
46691,Ganador,85,7.99912571,37.32925409,4.10621795,12.70560716,7.99912571,29.11681819,3.28497436,286.549492,0,0,0,0,0,2.5
46721,Ganador,85,7.957986104,37.13726925,4.085099618,12.63586623,7.957986104,28.96707002,3.268079694,286.054994,0,0,0,0,0,2.5
46752,Ganador,85,7.917058079,36.9462718,4.064089898,12.56657527,7.917058079,28.81809201,3.251271919,285.5630391,0,0,0,0,0,2.5
46783,Ganador,85,7.876340548,36.75625665,4.043188232,12.49772841,7.876340548,28.66988019,3.234550585,285.0736144,0,0,0,0,0,2.5
46812,Ganador,85,7.835832428,36.56721875,4.022394063,12.4293202,7.835832428,28.52243063,3.21791525,284.5867068,0,0,0,0,0,2.5
46843,Ganador,85,7.795532641,36.37915308,4.001706838,12.36134543,7.795532641,28.3757394,3.201365471,284.1023033,0,0,0,0,0,2.5
46873,Ganador,85,7.755440117,36.19205463,3.981126009,12.29379885,7.755440117,28.22980261,3.184900807,283.6203912,0,0,0,0,0,2.5
46904,Ganador,85,7.715553788,36.00591842,3.960651027,12.22667551,7.715553788,28.08461637,3.168520821,272.9409575,0,0,0,0,0,2.5
46934,Ganador,85,7.675872596,35.82073952,3.940281348,12.15997037,7.675872596,27.94017683,3.152225078,272.4639896,0,0,0,0,0,2.5
46965,Ganador,85,7.636395485,35.636513,3.92001643,12.09367889,7.636395485,27.79648014,3.136013144,271.9894747,0,0,0,0,0,2.5
46996,Ganador,85,7.597121405,35.45323396,3.899855735,12.02779655,7.597121405,27.65352249,3.119884588,271.5174002,0,0,0,0,0,2.5
47026,Ganador,85,7.558049312,35.27089752,3.879798727,11.96231866,7.558049312,27.51130007,3.103838982,271.0477537,0,0,0,0,0,2.5
47057,Ganador,85,7.519178168,35.08949884,3.859844873,11.89724109,7.519178168,27.3698091,3.087875898,270.5805225,0,0,0,0,0,2.5
47087,Ganador,85,7.480506938,34.9090331,3.839993641,11.83255968,7.480506938,27.22904582,3.071994913,270.1156943,0,0,0,0,0,2.5
47118,Ganador,85,7.442034595,34.72949549,3.820244504,11.76827017,7.442034595,27.08900649,3.056195603,269.6532568,0,0,0,0,0,2.5
47149,Ganador,85,7.403760115,34.55088125,3.800596938,11.70436846,7.403760115,26.94968738,3.04047755,269.1931975,0,0,0,0,0,2.5
47177,Ganador,85,7.365682482,34.37318563,3.781050419,11.64085085,7.365682482,26.81108479,3.024840335,268.7355044,0,0,0,0,0,2.5
47208,Ganador,85,7.327800682,34.19640389,3.761604428,11.57771335,7.327800682,26.67319504,3.009283543,268.2801651,0,0,0,0,0,2.5
47238,Ganador,85,7.29011371,34.02053135,3.742258448,11.51495124,7.29011371,26.53601445,2.993806759,267.8271677,0,0,0,0,0,2.5
47269,Ganador,85,7.252620561,33.84556332,3.723011965,11.45256028,7.252620561,26.39953939,2.978409572,260.5765,0,0,0,0,0,2.5
47299,Ganador,85,7.215320241,33.67149515,3.703864467,11.39053762,7.215320241,26.26376622,2.963091573,260.1281502,0,0,0,0,0,2.5
47330,Ganador,85,7.178211756,33.49832222,3.684815444,11.32887954,7.178211756,26.12869133,2.947852355,259.6821062,0,0,0,0,0,2.5
47361,Ganador,85,7.141294121,33.32603992,3.665864391,11.26758242,7.141294121,25.99431114,2.932691513,259.2383562,0,0,0,0,0,2.5
47391,Ganador,85,7.104566353,33.15464367,3.647010804,11.20664356,7.104566353,25.86062206,2.917608643,258.7968885,0,0,0,0,0,2.5
47422,Ganador,85,7.068027478,32.98412891,3.62825418,11.14605939,7.068027478,25.72762055,2.902603344,258.3576912,0,0,0,0,0,2.5
47452,Ganador,85,7.031676522,32.81449111,3.609594022,11.08582692,7.031676522,25.59530307,2.887675218,257.9207527,0,0,0,0,0,2.5
47483,Ganador,85,6.995512519,32.64572576,3.591029834,11.02594301,6.995512519,25.4636661,2.872823867,257.4860613,0,0,0,0,0,2.5
47514,Ganador,85,6.959534508,32.47782838,3.572561122,10.96640483,6.959534508,25.33270613,2.858048897,257.0536057,0,0,0,0,0,2.5
47542,Ganador,85,6.923741533,32.31079449,3.554187394,10.90720947,6.923741533,25.2024197,2.843349915,256.6233741,0,0,0,0,0,2.5
47573,Ganador,85,6.888132642,32.14461966,3.535908162,10.84835402,6.888132642,25.07280333,2.82872653,256.1953552,0,0,0,0,0,2.5
47603,Ganador,85,6.852706887,31.97929947,3.517722941,10.78983547,6.852706887,24.94385358,2.814178353,255.7695376,0,0,0,0,0,2.5
47634,Ganador,85,6.817463327,31.81482952,3.499631247,10.73165141,6.817463327,24.81556703,2.799704998,255.34591,0,0,0,0,0,2.5
47664,Ganador,85,6.782401026,31.65120544,3.481632599,10.67379923,6.782401026,24.68794025,2.785306079,254.9244612,0,0,0,0,0,2.5
47695,Ganador,85,6.747519051,31.48842289,3.463726518,10.61627551,6.747519051,24.56096985,2.770981214,254.5051798,0,0,0,0,0,2.5
47726,Ganador,85,6.712816474,31.32647752,3.445912528,10.55907859,6.712816474,24.43465247,2.756730022,254.0880548,0,0,0,0,0,2.5
47756,Ganador,85,6.678292372,31.16536505,3.428190155,10.50220551,6.678292372,24.30898474,2.742552124,253.6730751,0,0,0,0,0,2.5
47787,Ganador,85,6.643945829,31.00508118,3.410558929,10.44565387,6.643945829,24.18396332,2.728447144,253.2602297,0,0,0,0,0,2.5
47817,Ganador,85,6.60977593,30.84562165,3.393018381,10.38942105,6.60977593,24.05958488,2.714414705,252.8495075,0,0,0,0,0,2.5
47848,Ganador,85,6.575781768,30.68698222,3.375568044,10.33350502,6.575781768,23.93584613,2.700454435,252.4408977,0,0,0,0,0,2.5
47879,Ganador,85,6.541962438,30.52915867,3.358207454,10.27790304,6.541962438,23.81274377,2.686565963,252.0343893,0,0,0,0,0,2.5
47907,Ganador,85,6.508317041,30.37214682,3.34093615,10.22261292,6.508317041,23.69027452,2.67274892,251.6299716,0,0,0,0,0,2.5
47938,Ganador,85,6.474844683,30.21594248,3.323753673,10.16763242,6.474844683,23.56843513,2.659002938,251.2276339,0,0,0,0,0,2.5
47968,Ganador,85,6.441544474,30.0605415,3.306659565,10.11295929,6.441544474,23.44722237,2.645327652,250.8273654,0,0,0,0,0,2.5
47999,Ganador,85,6.408415528,29.90593975,3.289653372,10.05859122,6.408415528,23.326633,2.631722698,243.6291554,0,0,0,0,0,2.5
48029,Ganador,85,6.375456965,29.75213312,3.272734643,10.00452615,6.375456965,23.20666383,2.618187714,243.2329935,0,0,0,0,0,2.5
48060,Ganador,85,6.342667908,29.59911751,3.255902927,9.950762825,6.342667908,23.08731166,2.604722341,242.838869,0,0,0,0,0,2.5
48091,Ganador,85,6.310047485,29.44688887,3.239157776,9.89730177,6.310047485,22.96857332,2.591326221,242.4467716,0,0,0,0,0,2.5
48121,Ganador,85,6.27759483,29.29544315,3.222498746,9.844141515,6.27759483,22.85044565,2.577998997,242.0566906,0,0,0,0,0,2.5
48152,Ganador,85,6.245309079,29.14477631,3.205925394,9.791279915,6.245309079,22.73292552,2.564740315,241.6686159,0,0,0,0,0,2.5
48182,Ganador,85,6.213189374,28.99488435,3.189437278,9.738715121,6.213189374,22.61600979,2.551549823,241.2825371,0,0,0,0,0,2.5
48213,Ganador,85,6.181234862,28.84576329,3.173033961,9.686444718,6.181234862,22.49969536,2.538427169,240.8984438,0,0,0,0,0,2.5
48244,Ganador,85,6.149444692,28.69740915,3.156715007,9.634466796,6.149444692,22.38397914,2.525372006,240.516326,0,0,0,0,0,2.5
48273,Ganador,85,6.117818019,28.54981801,3.140479981,9.582779155,6.117818019,22.26885805,2.512383985,240.1361733,0,0,0,0,0,2.5
48304,Ganador,85,6.086354002,28.40298593,3.124328452,9.531380205,6.086354002,22.15432903,2.499462762,239.7579759,0,0,0,0,0,2.5
48334,Ganador,85,6.055051805,28.25690901,3.108259991,9.512455047,6.055051805,22.04038903,2.486607993,239.3817235,0,0,0,0,0,2.5
48365,Ganador,85,6.023910596,28.11158336,3.09227417,9.461484468,6.023910596,21.92703502,2.473819336,230.5074061,0,0,0,0,0,2.5
48395,Ganador,85,5.992929547,27.96700513,3.076370564,9.410796142,5.992929547,21.814264,2.461096451,230.1350139,0,0,0,0,0,2.5
48426,Ganador,85,5.962107833,27.82317046,3.060548751,9.36038773,5.962107833,21.70207296,2.448439001,229.7645369,0,0,0,0,0,2.5
48457,Ganador,85,5.931444636,27.68007554,3.044808309,9.310257824,5.931444636,21.59045892,2.435846648,229.3959653,0,0,0,0,0,2.5
48487,Ganador,85,5.90093914,27.53771656,3.029148821,9.260406854,5.90093914,21.47941891,2.423319057,229.0292892,0,0,0,0,0,2.5
48518,Ganador,85,5.870590534,27.39608973,3.01356987,9.210838705,5.870590534,21.36894999,2.410855896,228.664499,0,0,0,0,0,2.5
48548,Ganador,85,5.840398012,27.25519129,2.998071042,9.161552273,5.840398012,21.2590492,2.398456833,228.3015848,0,0,0,0,0,2.5
48579,Ganador,85,5.81036077,27.11501749,2.982651924,9.112545564,5.81036077,21.14971364,2.386121539,227.9405372,0,0,0,0,0,2.5
48610,Ganador,85,5.78047801,26.97556461,2.967312107,9.06381654,5.78047801,21.04094039,2.373849685,227.5813464,0,0,0,0,0,2.5
48638,Ganador,85,5.750748937,26.83682893,2.952051182,9.015362856,5.750748937,20.93272657,2.361640946,227.2240029,0,0,0,0,0,2.5
48669,Ganador,85,5.721172762,26.69880677,2.936868745,8.967190802,5.721172762,20.82506928,2.349494996,226.8684973,0,0,0,0,0,2.5
48699,Ganador,85,5.691748697,26.56149447,2.921764392,8.919309057,5.691748697,20.71796569,2.337411513,226.51482,0,0,0,0,0,2.5
48730,Ganador,85,5.66247596,26.42488836,2.90673772,8.871717391,5.66247596,20.61141292,2.325390176,219.3629617,0,0,0,0,0,2.5
48760,Ganador,85,5.633353774,26.28898482,2.89178833,8.824422843,5.633353774,20.50540816,2.313430664,219.0129131,0,0,0,0,0,2.5
48791,Ganador,85,5.604381363,26.15378024,2.876915826,8.777427287,5.604381363,20.39994858,2.301532661,218.6646647,0,0,0,0,0,2.5
48822,Ganador,85,5.575557958,26.01927101,2.862119811,8.73072686,5.575557958,20.29503139,2.289695849,218.3182073,0,0,0,0,0,2.5
48852,Ganador,85,5.546882792,25.88545356,2.847399892,8.684327253,5.546882792,20.19065378,2.277919914,217.9735318,0,0,0,0,0,2.5
48883,Ganador,85,5.518355102,25.75232434,2.832755678,8.638223939,5.518355102,20.08681299,2.266204542,217.630629,0,0,0,0,0,2.5
48913,Ganador,85,5.489974131,25.61987981,2.818186779,8.592410962,5.489974131,19.98350625,2.254549423,217.2894897,0,0,0,0,0,2.5
48944,Ganador,85,5.461739124,25.48811644,2.803692808,8.546884001,5.461739124,19.88073082,2.242954247,216.9501049,0,0,0,0,0,2.5
48975,Ganador,85,5.433649329,25.35703073,2.78927338,8.501650185,5.433649329,19.77848397,2.231418704,216.6124656,0,0,0,0,0,2.5
49003,Ganador,85,5.405704001,25.22661919,2.774928111,8.480301702,5.405704001,19.67676297,2.219942489,216.2765628,0,0,0,0,0,2.5
49034,Ganador,85,5.377902396,25.09687837,2.760656621,8.435603457,5.377902396,19.57556513,2.208525296,215.9423875,0,0,0,0,0,2.5
49064,Ganador,85,5.350243775,24.9678048,2.746458528,8.391207775,5.350243775,19.47488774,2.197166822,215.6099308,0,0,0,0,0,2.5
49095,Ganador,85,5.322727403,24.83939506,2.732333457,8.383691654,5.322727403,19.37472815,2.185866765,208.479184,0,0,0,0,0,2.5
49125,Ganador,85,5.295352547,24.71164573,2.718281031,8.339701119,5.295352547,19.27508367,2.174624824,208.1501383,0,0,0,0,0,2.5
49156,Ganador,85,5.268118481,24.58455342,2.704300876,8.29600086,5.268118481,19.17595167,2.163440701,207.8227848,0,0,0,0,0,2.5
49187,Ganador,85,5.24102448,24.45811475,2.690392622,8.252585185,5.24102448,19.0773295,2.152314098,207.4971149,0,0,0,0,0,2.5
49217,Ganador,85,5.214069824,24.33232635,2.676555898,8.209444632,5.214069824,18.97921455,2.141244719,207.1731199,0,0,0,0,0,2.5
49248,Ganador,85,5.187253796,24.20718488,2.662790337,8.166572255,5.187253796,18.88160421,2.13023227,206.8507913,0,0,0,0,0,2.5
49278,Ganador,85,5.160575683,24.08268702,2.649095572,8.123961982,5.160575683,18.78449588,2.119276458,206.5301204,0,0,0,0,0,2.5
49309,Ganador,85,5.134034776,23.95882945,2.63547124,8.081605788,5.134034776,18.68788697,2.108376992,206.2110987,0,0,0,0,0,2.5
49340,Ganador,85,5.10763037,23.83560889,2.621916977,8.039496758,5.10763037,18.59177493,2.097533582,205.8937177,0,0,0,0,0,2.5
49368,Ganador,85,5.081361761,23.71302204,2.608432425,7.997643114,5.081361761,18.49615719,2.08674594,205.577969,0,0,0,0,0,2.5
49399,Ganador,85,5.055228252,23.59106567,2.595017223,7.956068275,5.055228252,18.40103122,2.076013779,205.2638442,0,0,0,0,0,2.5
49429,Ganador,85,5.029229149,23.46973651,2.581671016,7.914774726,5.029229149,18.30639448,2.065336813,204.951335,0,0,0,0,0,2.5
49460,Ganador,85,5.003363759,23.34903136,2.568393449,7.87373781,5.003363759,18.21224446,2.054714759,204.640433,0,0,0,0,0,2.5
49490,Ganador,85,4.977631395,23.22894699,2.555184169,7.8329297,4.977631395,18.11857865,2.044147335,204.33113,0,0,0,0,0,2.5
49521,Ganador,85,4.952031372,23.10948022,2.542042824,7.792344432,4.952031372,18.02539457,2.033634259,204.0234177,0,0,0,0,0,2.5
49552,Ganador,85,4.926563012,22.99062786,2.528969065,7.751983451,4.926563012,17.93268973,2.023175252,203.717288,0,0,0,0,0,2.5
49582,Ganador,85,4.901225635,22.87238677,2.515962545,7.711845304,4.901225635,17.84046168,2.012770036,203.4127327,0,0,0,0,0,2.5
49613,Ganador,85,4.876018568,22.75475379,2.503022917,7.671928246,4.876018568,17.74870796,2.002418334,203.1097438,0,0,0,0,0,2.5
49643,Ganador,85,4.850941142,22.6377258,2.490149838,7.632231122,4.850941142,17.65742612,1.99211987,202.8083131,0,0,0,0,0,2.5
49674,Ganador,85,4.82599269,22.52129969,2.477342965,7.592752476,4.82599269,17.56661375,1.981874372,202.5084327,0,0,0,0,0,2.5
49705,Ganador,85,4.801172548,22.40547235,2.464601959,7.553490859,4.801172548,17.47626843,1.971681567,202.2100946,0,0,0,0,0,2.5
49734,Ganador,85,4.776480055,22.29024072,2.451926479,7.514444947,4.776480055,17.38638776,1.961541183,201.9132909,0,0,0,0,0,2.5
49765,Ganador,85,4.751914557,22.17560173,2.43931619,7.475613242,4.751914557,17.29696935,1.951452952,201.6180136,0,0,0,0,0,2.5
49795,Ganador,85,4.7274754,22.06155232,2.426770755,7.443518812,4.7274754,17.20801081,1.941416604,201.3242549,0,0,0,0,0,2.5
49826,Ganador,85,4.703161933,21.94808948,2.414289842,7.40508782,4.703161933,17.11950979,1.931431874,201.032007,0,0,0,0,0,2.5
49856,Ganador,85,4.678973511,21.83521017,2.401873119,7.366858636,4.678973511,17.03146393,1.921498495,200.7412622,0,0,0,0,0,2.5
49887,Ganador,85,4.65490949,21.7229114,2.389520254,7.328827732,4.65490949,16.94387089,1.911616203,200.4520127,0,0,0,0,0,2.5
49918,Ganador,85,4.630969231,21.61119019,2.377230921,7.29099434,4.630969231,16.85672835,1.901784737,200.1642507,0,0,0,0,0,2.5
49948,Ganador,85,4.607152097,21.50004356,2.365004792,7.253359883,4.607152097,16.77003398,1.892003834,199.8779688,0,0,0,0,0,2.5
49979,Ganador,85,4.583457454,21.38946856,2.352841542,7.21592409,4.583457454,16.68378548,1.882273234,199.5931592,0,0,0,0,0,2.5
50009,Ganador,85,4.559884674,21.27946225,2.340740848,7.178685976,4.559884674,16.59798056,1.872592678,199.3098143,0,0,0,0,0,2.5
50040,Ganador,85,4.536433128,21.1700217,2.328702387,7.141644155,4.536433128,16.51261693,1.86296191,199.0279268,0,0,0,0,0,2.5
50071,Ganador,85,4.513102195,21.06114401,2.316725841,7.104797718,4.513102195,16.42769233,1.853380673,198.7474889,0,0,0,0,0,2.5
50099,Ganador,85,4.489891252,20.95282628,2.30481089,7.068145397,4.489891252,16.3432045,1.843848712,198.4684934,0,0,0,0,0,2.5
