Date,SUB-ASSET,PDP Wells Online,PDP Wellhead Prod - Oil (MBbl),PDP Wellhead Prod - Gas (MMcf),PDP WI Prod - NGL - All Streams (MBbl),PDP Wellhead Prod - Water (MBbl),PDP NRI Prod - Oil (MBbl),PDP NRI Prod - Residue Gas - All (MMcf),PDP NRI Prod - NGL - All Streams (MBbl),PDP Opex ($k),Infrastructure / Other Capex,Capex From Prior Periods,BOP Working Capital Balance,Rig Mob / Demob,infra input,agl_opex_per_well_k
45199,LeasingI,0,0,0,0,0,0,0,0,0,500,0,0,0,500,5.5
45230,LeasingI,0,0,0,0,0,0,0,0,0,500,0,0,0,500,5.5
45260,LeasingI,0,0,0,0,0,0,0,0,0,500,0,0,0,500,5.5
45291,LeasingI,0,0,0,0,0,0,0,0,0,500,0,0,0,500,5.5
45322,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
45351,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
45382,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
45412,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45443,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45473,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45504,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45535,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45565,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45596,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45626,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45657,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45688,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45716,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45747,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45777,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45808,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45838,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45869,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45900,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45930,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45961,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45991,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46022,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46053,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46081,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46112,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46142,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46173,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46203,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46234,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46265,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46295,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46326,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46356,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46387,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46418,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46446,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46477,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46507,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46538,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46568,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46599,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46630,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46660,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46691,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46721,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46752,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46783,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46812,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46843,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46873,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46904,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46934,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46965,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46996,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47026,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47057,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47087,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47118,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47149,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47177,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47208,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47238,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47269,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47299,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47330,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47361,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47391,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47422,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47452,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47483,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47514,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47542,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47573,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47603,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47634,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47664,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47695,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47726,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47756,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47787,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47817,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47848,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47879,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47907,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47938,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47968,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47999,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48029,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48060,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48091,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48121,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48152,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48182,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48213,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48244,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48273,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48304,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48334,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48365,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48395,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48426,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48457,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48487,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48518,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48548,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48579,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48610,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48638,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48669,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48699,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48730,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48760,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48791,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48822,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48852,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48883,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48913,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48944,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48975,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49003,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49034,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49064,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49095,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49125,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49156,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49187,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49217,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49248,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49278,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49309,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49340,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49368,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49399,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49429,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49460,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49490,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49521,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49552,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49582,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49613,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49643,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49674,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49705,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49734,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49765,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49795,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49826,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49856,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49887,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49918,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49948,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49979,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50009,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50040,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50071,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50099,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50130,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50160,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50191,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50221,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50252,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50283,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50313,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50344,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50374,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50405,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50436,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50464,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50495,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50525,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50556,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50586,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50617,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50648,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50678,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50709,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50739,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50770,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50801,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50829,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50860,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50890,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50921,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50951,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50982,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51013,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51043,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51074,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51104,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51135,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51166,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51195,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51226,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51256,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51287,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51317,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51348,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51379,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51409,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51440,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51470,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51501,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51532,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51560,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51591,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51621,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51652,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51682,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51713,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51744,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51774,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51805,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51835,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51866,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51897,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51925,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51956,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51986,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52017,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52047,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52078,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52109,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52139,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52170,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52200,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52231,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52262,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52290,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52321,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52351,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52382,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52412,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52443,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52474,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52504,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52535,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52565,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52596,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52627,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52656,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52687,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52717,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52748,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52778,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52809,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52840,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52870,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52901,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52931,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52962,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52993,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53021,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53052,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53082,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53113,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53143,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53174,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53205,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53235,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53266,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53296,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53327,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53358,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53386,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53417,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53447,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53478,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53508,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53539,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53570,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53600,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53631,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53661,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53692,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53723,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53751,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53782,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53812,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53843,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53873,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53904,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53935,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53965,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53996,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
54026,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
54057,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
54088,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
54117,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
54148,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
54178,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
54209,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
54239,LeasingI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
