Date,SUB-ASSET,PDP Wells Online,PDP Wellhead Prod - Oil (MBbl),PDP Wellhead Prod - Gas (MMcf),PDP WI Prod - NGL - All Streams (MBbl),PDP Wellhead Prod - Water (MBbl),PDP NRI Prod - Oil (MBbl),PDP NRI Prod - Residue Gas - All (MMcf),PDP NRI Prod - NGL - All Streams (MBbl),PDP Opex ($k),Infrastructure / Other Capex,Capex From Prior Periods,BOP Working Capital Balance,Rig Mob / Demob,infra input,agl_opex_per_well_k
46965,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
46996,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47026,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47057,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47087,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47118,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47149,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47177,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47208,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47238,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47269,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47299,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47330,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47361,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47391,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47422,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47452,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47483,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47514,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47542,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47573,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47603,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47634,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47664,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47695,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47726,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47756,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47787,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47817,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47848,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47879,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47907,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47938,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47968,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
47999,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48029,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48060,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48091,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48121,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48152,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48182,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48213,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48244,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48273,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48304,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48334,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48365,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48395,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48426,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48457,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48487,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48518,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48548,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48579,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48610,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48638,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48669,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48699,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48730,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48760,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48791,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48822,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48852,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48883,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48913,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48944,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48975,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49003,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49034,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49064,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49095,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49125,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49156,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49187,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49217,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49248,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49278,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49309,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49340,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49368,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49399,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49429,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49460,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49490,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49521,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49552,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49582,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49613,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49643,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49674,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49705,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49734,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49765,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49795,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49826,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49856,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49887,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49918,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49948,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49979,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50009,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50040,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50071,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50099,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50130,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50160,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50191,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50221,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50252,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50283,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50313,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50344,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50374,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50405,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50436,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50464,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50495,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50525,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50556,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50586,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50617,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50648,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50678,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50709,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50739,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50770,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50801,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50829,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50860,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50890,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50921,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50951,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50982,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51013,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51043,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51074,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51104,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51135,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51166,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51195,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51226,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51256,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51287,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51317,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51348,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51379,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51409,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51440,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51470,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51501,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51532,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51560,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51591,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51621,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51652,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51682,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51713,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51744,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51774,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51805,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51835,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51866,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51897,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51925,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51956,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51986,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52017,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52047,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52078,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52109,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52139,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52170,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52200,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52231,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52262,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52290,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52321,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52351,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52382,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52412,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52443,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52474,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52504,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52535,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52565,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52596,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52627,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52656,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52687,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52717,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52748,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52778,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52809,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52840,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52870,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52901,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52931,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52962,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52993,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53021,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53052,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53082,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53113,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53143,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53174,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53205,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53235,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53266,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53296,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53327,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53358,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53386,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53417,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53447,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53478,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53508,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53539,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53570,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53600,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53631,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53661,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53692,MunsonLeasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
