Date,SUB-ASSET,PDP Wells Online,PDP Wellhead Prod - Oil (MBbl),PDP Wellhead Prod - Gas (MMcf),PDP WI Prod - NGL - All Streams (MBbl),PDP Wellhead Prod - Water (MBbl),PDP NRI Prod - Oil (MBbl),PDP NRI Prod - Residue Gas - All (MMcf),PDP NRI Prod - NGL - All Streams (MBbl),PDP Opex ($k),Infrastructure / Other Capex,Capex From Prior Periods,BOP Working Capital Balance,Rig Mob / Demob,infra input,agl_opex_per_well_k
48518,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48548,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48579,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48610,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48638,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48669,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48699,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48730,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48760,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48791,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48822,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48852,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48883,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48913,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48944,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
48975,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49003,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49034,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49064,Discovery,0,0,0,0,0,0,0,0,0,65,0,0,0,65,3.125
49095,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49125,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49156,Discovery,0,0,0,0,0,0,0,0,0,65,0,0,0,65,3.125
49187,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49217,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49248,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49278,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49309,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49340,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49368,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49399,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49429,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49460,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49490,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49521,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49552,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49582,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49613,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49643,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49674,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49705,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49734,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49765,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49795,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49826,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49856,Discovery,0,0,0,0,0,0,0,0,0,48.75,0,0,0,48.75,3.125
49887,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49918,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49948,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
49979,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50009,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50040,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50071,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50099,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50130,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50160,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50191,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50221,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50252,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50283,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50313,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50344,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50374,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50405,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50436,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50464,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50495,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50525,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50556,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50586,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50617,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50648,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50678,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50709,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50739,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50770,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50801,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50829,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50860,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50890,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50921,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50951,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
50982,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51013,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51043,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51074,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51104,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51135,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51166,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51195,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51226,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51256,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51287,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51317,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51348,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51379,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51409,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51440,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51470,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51501,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51532,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51560,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51591,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51621,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51652,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51682,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51713,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51744,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51774,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51805,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51835,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51866,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51897,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51925,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51956,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
51986,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52017,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52047,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52078,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52109,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52139,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52170,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52200,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52231,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52262,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52290,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52321,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52351,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52382,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52412,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52443,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52474,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52504,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52535,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52565,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52596,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52627,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52656,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52687,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52717,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52748,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52778,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52809,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52840,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52870,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52901,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52931,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52962,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
52993,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53021,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53052,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53082,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53113,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53143,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53174,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53205,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53235,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53266,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53296,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53327,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53358,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53386,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53417,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53447,Discovery,0,0,0,0,0,0,0,0,0,65,0,0,0,65,3.125
53478,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53508,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53539,Discovery,0,0,0,0,0,0,0,0,0,48.75,0,0,0,48.75,3.125
53570,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53600,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53631,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53661,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53692,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53723,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53751,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53782,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53812,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53843,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53873,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53904,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53935,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53965,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
53996,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54026,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54057,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54088,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54117,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54148,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54178,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54209,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54239,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54270,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54301,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54331,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54362,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54392,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54423,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54454,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54482,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54513,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54543,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54574,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54604,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54635,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54666,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
54696,Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
