Date,SUB-ASSET,PDP Wells Online,PDP Wellhead Prod - Oil (MBbl),PDP Wellhead Prod - Gas (MMcf),PDP WI Prod - NGL - All Streams (MBbl),PDP Wellhead Prod - Water (MBbl),PDP NRI Prod - Oil (MBbl),PDP NRI Prod - Residue Gas - All (MMcf),PDP NRI Prod - NGL - All Streams (MBbl),PDP Opex ($k),Infrastructure / Other Capex,Capex From Prior Periods,BOP Working Capital Balance,Rig Mob / Demob,infra input,agl_opex_per_well_k
45382,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
45412,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45443,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45473,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45504,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45535,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45565,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45596,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45626,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45657,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45688,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45716,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45747,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45777,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45808,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45838,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45869,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45900,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45930,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45961,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45991,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46022,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46053,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46081,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46112,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46142,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46173,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46203,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46234,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46265,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46295,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46326,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46356,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46387,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46418,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46446,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46477,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46507,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46538,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46568,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46599,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46630,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46660,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46691,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46721,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46752,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46783,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46812,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46843,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46873,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46904,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46934,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46965,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46996,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47026,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47057,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47087,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47118,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47149,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47177,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47208,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47238,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47269,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47299,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47330,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47361,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47391,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47422,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47452,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47483,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47514,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47542,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47573,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47603,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47634,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47664,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47695,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47726,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47756,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47787,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47817,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47848,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47879,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47907,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47938,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47968,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
47999,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48029,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48060,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48091,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48121,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48152,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48182,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48213,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48244,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48273,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48304,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48334,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48365,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48395,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48426,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48457,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48487,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48518,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48548,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48579,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48610,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48638,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48669,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48699,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48730,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48760,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48791,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48822,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48852,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48883,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48913,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48944,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
48975,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49003,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49034,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49064,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49095,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49125,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49156,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49187,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49217,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49248,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49278,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49309,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49340,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49368,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49399,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49429,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49460,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49490,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49521,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49552,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49582,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49613,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49643,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49674,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49705,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49734,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49765,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49795,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49826,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49856,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49887,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49918,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49948,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
49979,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50009,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50040,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50071,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50099,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50130,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50160,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50191,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50221,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50252,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50283,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50313,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50344,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50374,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50405,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50436,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50464,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50495,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50525,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50556,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50586,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50617,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50648,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50678,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50709,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50739,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50770,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50801,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50829,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50860,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50890,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50921,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50951,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
50982,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51013,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51043,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51074,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51104,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51135,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51166,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51195,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51226,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51256,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51287,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51317,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51348,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51379,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51409,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51440,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51470,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51501,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51532,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51560,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51591,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51621,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51652,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51682,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51713,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51744,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51774,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51805,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51835,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51866,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51897,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51925,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51956,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
51986,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52017,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52047,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52078,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52109,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52139,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52170,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52200,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52231,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52262,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52290,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52321,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52351,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52382,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52412,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52443,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52474,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52504,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52535,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52565,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52596,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52627,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52656,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52687,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52717,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52748,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52778,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52809,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52840,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52870,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52901,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52931,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52962,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52993,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53021,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53052,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53082,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53113,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53143,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53174,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53205,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53235,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53266,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53296,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53327,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53358,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53386,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53417,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53447,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53478,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53508,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53539,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53570,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53600,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53631,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53661,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53692,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53723,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53751,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53782,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53812,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53843,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53873,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53904,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53935,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53965,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
53996,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
54026,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
54057,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
54088,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
54117,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
54148,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
54178,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
54209,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
54239,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
54270,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
54301,LeasingII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
