Date,SUB-ASSET,PDP Wells Online,PDP Wellhead Prod - Oil (MBbl),PDP Wellhead Prod - Gas (MMcf),PDP WI Prod - NGL - All Streams (MBbl),PDP Wellhead Prod - Water (MBbl),PDP NRI Prod - Oil (MBbl),PDP NRI Prod - Residue Gas - All (MMcf),PDP NRI Prod - NGL - All Streams (MBbl),PDP Opex ($k),Infrastructure / Other Capex,Capex From Prior Periods,BOP Working Capital Balance,Rig Mob / Demob,infra input,agl_opex_per_well_k
46691,Foreland I,153,7.813473376,238.3443316,23.83443191,5.447349986,2.970889192,80.59341407,9.066758835,177.1882307,0,0,0,0,0,0
46721,Foreland I,153,7.764349957,237.0067649,23.70067517,5.390848317,2.954281668,80.16725413,9.018815886,176.8763391,0,0,0,0,0,0
46752,Foreland I,153,7.715870298,235.6826071,23.56825921,5.335447319,2.937819112,79.74413729,8.971215182,176.5669697,0,0,0,0,0,0
46783,Foreland I,153,7.668019188,234.371168,23.43711536,5.281114873,5.043635373,125.2980136,14.09602621,267.3119819,0,0,0,0,0,0
46812,Foreland I,153,7.620781867,233.0717843,23.30717684,5.227820309,5.013019303,124.6089608,14.01850753,266.7850698,0,0,0,0,0,0
46843,Foreland I,153,7.5741444,231.7842433,23.17842282,5.175534107,4.982775077,123.9259427,13.94166786,266.263499,0,0,0,0,0,0
46873,Foreland I,153,7.528092768,230.5083564,23.05083433,5.124227687,4.952894188,123.2488655,13.8654966,265.7471523,0,0,0,0,0,0
46904,Foreland I,153,7.48261398,229.2436989,22.92436846,5.073873661,4.923368729,122.5775224,13.78997067,265.2358691,0,0,0,0,0,0
46934,Foreland I,153,7.437695224,227.9899545,22.79899413,5.024445649,4.894191043,121.9117608,13.71507259,264.7295146,0,0,0,0,0,0
46965,Foreland I,153,7.393324064,226.7469525,22.6746941,4.975918149,4.865353483,121.2514983,13.64079287,264.2279922,0,0,0,0,0,0
46996,Foreland I,153,7.349488622,225.5144271,22.5514412,4.928266722,4.836849009,120.5966017,13.5671171,263.7311899,0,0,0,0,0,0
47026,Foreland I,153,7.306177265,224.2920465,22.42920325,4.881467673,4.808670457,119.9469142,13.49402715,263.2389653,0,0,0,0,0,0
47057,Foreland I,153,7.263378771,223.0796683,22.30796544,4.835498298,4.780811048,119.3023635,13.4215151,262.7512397,0,0,0,0,0,0
47087,Foreland I,153,7.221082297,221.8771391,22.18771261,4.790336531,4.753264259,118.66287,13.34957234,262.2679438,0,0,0,0,0,0
47118,Foreland I,153,7.179275638,220.6843194,22.06843058,4.745961238,4.726022618,118.0283682,13.27819106,261.7889907,0,0,0,0,0,0
47149,Foreland I,153,7.13793426,219.5010646,21.95010519,4.702351877,4.699071418,117.3987899,13.20736325,261.314312,0,0,0,0,0,0
47177,Foreland I,153,7.097043446,218.3272356,21.83272229,4.659488797,4.672401801,116.7740609,13.13708151,260.8438438,0,0,0,0,0,0
47208,Foreland I,153,7.056588977,217.1626983,21.71626861,4.61735275,4.646005108,116.1541189,13.0673379,260.3775029,0,0,0,0,0,0
47238,Foreland I,153,7.016538266,216.0073208,21.60073078,4.575925377,4.619861743,115.5388955,12.99812532,259.9152295,0,0,0,0,0,0
47269,Foreland I,153,6.976871394,214.8609771,21.48609641,4.535188862,4.593959679,114.9283327,12.92943683,259.4569575,0,0,0,0,0,0
47299,Foreland I,153,6.937580429,213.7235416,21.37235282,4.495125219,4.568294136,114.3223633,12.86126536,259.002625,0,0,0,0,0,0
47330,Foreland I,153,6.898658601,212.5948911,21.25948763,4.455714266,4.542860929,113.7209289,12.79360385,258.5521621,0,0,0,0,0,0
47361,Foreland I,153,6.860099707,211.4749101,21.14748973,4.416935727,4.517656306,113.1239711,12.72644626,258.1054932,0,0,0,0,0,0
47391,Foreland I,153,6.821897388,210.363478,21.03634652,4.378771139,4.492676438,112.531433,12.65978576,257.6625654,0,0,0,0,0,0
47422,Foreland I,153,6.784045525,209.2604821,20.92604711,4.341205574,4.467917582,111.9432555,12.59361582,257.2233213,0,0,0,0,0,0
47452,Foreland I,153,6.746538301,208.1657907,20.81657777,4.304224752,4.443376166,111.3593726,12.52792892,256.7876924,0,0,0,0,0,0
47483,Foreland I,153,6.709369877,207.0790912,20.70790788,4.267814897,4.419048592,110.7796366,12.46270864,256.3555635,0,0,0,0,0,0
47514,Foreland I,153,6.672534892,206.0002092,20.60001953,4.231962488,4.394931642,110.20396,12.3979451,255.9268604,0,0,0,0,0,0
47542,Foreland I,153,6.636027777,204.9290499,20.49290379,4.196654805,4.371021897,109.6322966,12.3336329,255.5015366,0,0,0,0,0,0
47573,Foreland I,153,6.599843172,203.8655199,20.38655078,4.161879166,4.347316101,109.0645967,12.2697667,255.0795439,0,0,0,0,0,0
47603,Foreland I,153,6.563976011,202.8095284,20.28095151,4.127623359,4.323811126,108.500819,12.2063416,254.6608325,0,0,0,0,0,0
47634,Foreland I,153,6.528421307,201.7609708,20.17609585,4.093875694,4.300503951,107.9409087,12.14335191,254.2453545,0,0,0,0,0,0
47664,Foreland I,153,6.493174235,200.7195746,20.07195606,4.060624675,4.277391586,107.3847346,12.08078199,253.8330068,0,0,0,0,0,0
47695,Foreland I,153,6.458229877,199.6851781,19.9685166,4.027859171,4.254471119,106.8322157,12.01862376,253.4237275,0,0,0,0,0,0
47726,Foreland I,153,6.42358372,198.6576108,19.86575982,3.995567829,4.23173964,106.2832713,11.95686752,253.0174395,0,0,0,0,0,0
47756,Foreland I,153,6.389231232,197.6365657,19.76365533,3.963737889,4.209194499,105.7377489,11.89549646,252.6140327,0,0,0,0,0,0
47787,Foreland I,153,6.355168049,196.6218497,19.66218374,3.9323589,4.18683299,105.1955583,11.83449986,252.2134209,0,0,0,0,0,0
47817,Foreland I,153,6.321389823,195.6133292,19.56133185,3.901421252,4.164652455,104.656631,11.77387056,251.8155591,0,0,0,0,0,0
47848,Foreland I,153,6.287892351,194.6107496,19.46107375,3.870915412,4.142650302,104.1208429,11.71359451,251.4203521,0,0,0,0,0,0
47879,Foreland I,153,6.254671589,193.6140425,19.36140315,3.840832209,4.120824106,103.5881608,11.65366774,251.0277563,0,0,0,0,0,0
47907,Foreland I,153,6.221723535,192.6231587,19.26231468,3.811162751,4.099171299,103.0585599,11.59408748,250.6377524,0,0,0,0,0,0
47938,Foreland I,153,6.18904434,191.6379661,19.16379544,3.781897315,4.077689605,102.531972,11.53484662,250.2502744,0,0,0,0,0,0
47968,Foreland I,153,6.156630073,190.6582777,19.06582676,3.753026992,4.05637658,102.0083112,11.47593472,249.8652607,0,0,0,0,0,0
47999,Foreland I,153,6.124477248,189.6840712,18.96840593,3.724543498,4.035230106,101.4875615,11.41734986,249.4826855,0,0,0,0,0,0
48029,Foreland I,153,6.092582032,188.7153398,18.87153291,3.696438977,4.014247824,100.9697164,11.35909284,249.1025386,0,0,0,0,0,0
48060,Foreland I,153,6.034130231,182.0816633,18.20816513,3.628621592,3.973319514,97.05256073,10.91841268,239.6463936,0,0,0,0,0,0
48091,Foreland I,153,6.002877726,181.1522718,18.11522607,3.601493811,3.95276265,96.55765345,10.86273541,239.2827554,0,0,0,0,0,0
48121,Foreland I,153,5.971860575,180.2277053,18.0227696,3.57472118,3.932356351,96.06531665,10.8073479,238.9212871,0,0,0,0,0,0
48152,Foreland I,153,5.941047509,179.3079358,17.93079231,3.548296479,3.912081791,95.57553746,10.75224754,238.5619731,0,0,0,0,0,0
48182,Foreland I,153,5.91042933,178.3929375,17.83929257,3.522212928,3.891933418,95.08830205,10.69743358,238.2048013,0,0,0,0,0,0
48213,Foreland I,153,5.880002989,177.4826864,17.74826757,3.496463773,3.87190941,94.60359756,10.6429043,237.8497402,0,0,0,0,0,0
48244,Foreland I,153,5.849766506,176.5771563,17.6577146,3.471042141,3.852008413,94.12141025,10.5886582,237.4967871,0,0,0,0,0,0
48273,Foreland I,153,5.819718322,175.6763244,17.56763138,3.445940527,3.832229533,93.64172651,10.53469376,237.1459126,0,0,0,0,0,0
48304,Foreland I,153,5.789849448,174.7801608,17.478015,3.421152524,3.812567361,93.16452975,10.4810092,236.7971021,0,0,0,0,0,0
48334,Foreland I,153,5.760137861,173.8886438,17.38886344,3.396672225,3.79300854,92.68981172,10.42760348,236.4503379,0,0,0,0,0,0
48365,Foreland I,153,5.73057952,173.0017494,17.30017392,3.372493809,3.773550641,92.21755737,10.37447477,236.1056079,0,0,0,0,0,0
48395,Foreland I,153,5.701173627,172.1194523,17.21194409,3.348611629,3.754193148,91.7477532,10.32162177,235.7628921,0,0,0,0,0,0
48426,Foreland I,153,5.671919342,171.2417276,17.12417171,3.325020076,3.734935459,91.28038601,10.26904301,235.4221753,0,0,0,0,0,0
48457,Foreland I,153,5.642815972,170.3685509,17.0368541,3.301713813,3.715777124,90.81544241,10.21673691,235.0834404,0,0,0,0,0,0
48487,Foreland I,153,5.613862658,169.4998971,16.94998872,3.278687609,3.696717652,90.35291063,10.16470194,234.7466738,0,0,0,0,0,0
48518,Foreland I,153,5.585058593,168.6357446,16.86357334,3.255936342,3.677756484,89.89277695,10.11293678,234.4118584,0,0,0,0,0,0
48548,Foreland I,153,5.55640307,167.776066,16.7776056,3.23345508,3.65889313,89.43502742,10.06144011,234.0789814,0,0,0,0,0,0
48579,Foreland I,153,5.52789533,166.9208429,16.69208335,3.211238802,3.640127057,88.97965181,10.01021053,233.7480239,0,0,0,0,0,0
48610,Foreland I,153,5.499534581,166.0700476,16.60700382,3.189282917,3.621457785,88.5266376,9.95924637,233.41898,0,0,0,0,0,0
48638,Foreland I,153,5.471320005,165.2236581,16.52236485,3.167582729,3.602884818,88.07597073,9.908546292,233.0918267,0,0,0,0,0,0
48669,Foreland I,153,5.44325087,164.3816518,16.43816412,3.14613377,3.584407546,87.62763757,9.858108966,232.7665532,0,0,0,0,0,0
48699,Foreland I,153,5.415326474,163.5440036,16.35439944,3.124931592,3.566025669,87.18163,9.807933005,232.4431445,0,0,0,0,0,0
48730,Foreland I,153,5.387545988,162.7106915,16.27106819,3.103971831,3.547738485,86.73793176,9.758017007,232.1215879,0,0,0,0,0,0
48760,Foreland I,153,5.359908695,161.8816924,16.18816816,3.083250418,3.529545673,86.2965323,9.708359464,231.8018667,0,0,0,0,0,0
48791,Foreland I,153,5.332413843,161.056985,16.10569751,3.062763154,3.511446556,85.85741942,9.658959151,231.4839722,0,0,0,0,0,0
48822,Foreland I,153,5.305060749,160.2365447,16.02365359,3.042506106,3.493440799,85.42058082,9.609814861,231.1678906,0,0,0,0,0,0
48852,Foreland I,153,5.277848662,159.4203506,15.94203415,3.022475335,3.475527936,84.98600387,9.56092511,230.853605,0,0,0,0,0,0
48883,Foreland I,153,5.250776794,158.6083792,15.86083692,3.002667006,3.457707413,84.55367615,9.512288237,230.5411016,0,0,0,0,0,0
48913,Foreland I,153,5.223844487,157.8006073,15.78005966,2.983077404,3.439978756,84.123587,9.463903198,230.2303706,0,0,0,0,0,0
48944,Foreland I,153,5.197050985,156.9970136,15.69970036,2.963702894,3.422341494,83.69572566,9.415768867,229.9214038,0,0,0,0,0,0
48975,Foreland I,153,5.170395499,156.1975761,15.61975664,2.944539868,3.404795094,83.27007828,9.367883363,229.6141807,0,0,0,0,0,0
49003,Foreland I,153,5.143877398,155.4022729,15.54022636,2.925584919,3.387339173,82.84663235,9.320245793,229.308689,0,0,0,0,0,0
49034,Foreland I,153,5.117495936,154.6110833,15.46110733,2.906834563,3.369973204,82.42537896,9.272854715,229.0049248,0,0,0,0,0,0
49064,Foreland I,153,5.091250412,153.8239856,15.38239768,2.888285573,3.352696753,82.00630547,9.225709044,228.7028667,0,0,0,0,0,0
49095,Foreland I,153,5.065140114,153.0409575,15.30409488,2.869934566,3.335509352,81.58940035,9.17880731,228.4025107,0,0,0,0,0,0
49125,Foreland I,153,5.03916438,152.2619747,15.22619657,2.851777905,3.318410543,81.17465043,9.132147839,228.1038398,0,0,0,0,0,0
49156,Foreland I,153,5.013322519,151.4870211,15.14870123,2.833803936,3.301399917,80.76204789,9.085729999,227.8068291,0,0,0,0,0,0
49187,Foreland I,153,4.987613758,150.7160727,15.07160638,2.81599966,3.284476869,80.35157747,9.039552182,227.51146,0,0,0,0,0,0
49217,Foreland I,153,4.96203744,149.949109,14.99490994,2.798362491,3.267640994,79.94322993,8.993613139,227.2177168,0,0,0,0,0,0
49248,Foreland I,153,4.936592953,149.1861092,14.91861017,2.780890092,3.250892014,79.53699584,8.947911841,226.9255903,0,0,0,0,0,0
49278,Foreland I,153,4.911279512,148.4270519,14.84270442,2.763573915,3.234229263,79.13286068,8.902446611,226.6350635,0,0,0,0,0,0
49309,Foreland I,153,4.858901312,144.0221493,14.40221424,2.746403922,3.19725602,76.54095604,8.610857419,218.1324287,0,0,0,0,0,0
49340,Foreland I,153,4.80504113,140.5382711,14.05382621,2.677550771,3.159159415,74.50140168,8.381407448,209.9094854,0,0,0,0,0,0
49368,Foreland I,153,4.78040488,139.8237427,13.98237341,2.660963698,3.142968918,74.12319833,8.338859431,209.6371367,0,0,0,0,0,0
49399,Foreland I,153,4.755895553,139.1129077,13.91129,2.644506364,3.126861821,73.7469501,8.296531581,209.3662554,0,0,0,0,0,0
49429,Foreland I,153,4.731512476,138.4057444,13.84057367,2.628177282,3.110837752,73.37264546,8.254422221,209.096834,0,0,0,0,0,0
49460,Foreland I,153,4.70725501,137.7022344,13.77022278,2.611975036,3.094896296,73.00027683,8.212530968,208.8288574,0,0,0,0,0,0
49490,Foreland I,153,4.683122469,137.0023587,13.70023492,2.595897992,3.079036872,72.62983191,8.170855788,208.5623262,0,0,0,0,0,0
49521,Foreland I,153,4.659114249,136.3060975,13.63060904,2.579941583,3.063259232,72.26130366,8.129396407,208.2972261,0,0,0,0,0,0
49552,Foreland I,153,4.635229683,135.6134331,13.56134242,2.564099653,3.047562795,71.89467704,8.088150792,208.0335317,0,0,0,0,0,0
49582,Foreland I,153,4.611468109,134.9243457,13.49243373,2.548369473,3.031947273,71.52994688,8.047118614,207.7712432,0,0,0,0,0,0
49613,Foreland I,153,4.58782894,134.2388175,13.42388102,2.532749883,3.016412155,71.1671001,8.006298637,207.5103491,0,0,0,0,0,0
49643,Foreland I,153,4.564311507,133.5568278,13.35568195,2.517239843,3.0009571,70.80612891,7.9656892,207.2508428,0,0,0,0,0,0
49674,Foreland I,153,4.54091518,132.8783588,13.28783515,2.501838324,2.985581624,70.4470233,7.925289711,206.9927148,0,0,0,0,0,0
49705,Foreland I,153,4.517639384,132.203395,13.2203388,2.486544339,2.97028539,70.08977043,7.885098976,206.7359546,0,0,0,0,0,0
49734,Foreland I,153,4.494483442,131.5319142,13.15319056,2.416962572,2.955067898,69.73436338,7.845115553,206.4094834,0,0,0,0,0,0
49765,Foreland I,153,4.471446698,130.8638995,13.08638916,2.402310464,2.939928758,69.38079203,7.805338907,206.1560044,0,0,0,0,0,0
49795,Foreland I,153,4.448528596,130.1993328,13.01993237,2.387757539,2.924867628,69.02904727,7.765767403,205.9038687,0,0,0,0,0,0
49826,Foreland I,153,4.425728542,129.5381969,12.95381884,2.373302953,2.90988409,68.67911722,7.726400423,205.653061,0,0,0,0,0,0
49856,Foreland I,153,4.403045853,128.8804735,12.88804665,2.332067844,2.894977733,68.33099652,7.687236841,205.3596816,0,0,0,0,0,0
49887,Foreland I,153,4.380479984,128.2261445,12.82261367,2.317969549,2.880148075,67.98467109,7.64827516,205.1117866,0,0,0,0,0,0
49918,Foreland I,153,4.358030325,127.5751923,12.75751837,2.303966203,2.865394837,67.64013611,7.6095149,204.8652012,0,0,0,0,0,0
49948,Foreland I,153,4.335696256,126.9275983,12.69275907,2.290056956,2.850717613,67.2973775,7.57095477,204.6199141,0,0,0,0,0,0
49979,Foreland I,153,4.313477194,126.2833464,12.62833381,2.276241054,2.836115926,66.95638967,7.532593575,204.3759263,0,0,0,0,0,0
50009,Foreland I,153,4.230760058,123.5395419,12.35395346,2.186305702,2.776130101,65.35543524,7.352486252,196.4069419,0,0,0,0,0,0
50040,Foreland I,153,4.209080946,122.912735,12.2912727,2.173133661,2.761912239,65.02444618,7.315250015,196.1705483,0,0,0,0,0,0
50071,Foreland I,153,4.187513456,122.2891611,12.22891532,2.160049909,2.747767573,64.69516593,7.278205833,195.9354004,0,0,0,0,0,0
