Date,gas_hsc_pct,gas_waha_pct,gas_all_pct,oil_midland_pct,oil_houston_pct,oil_all_pct,ngl_ethane_pct,ngl_propane_pct,ngl_n_butane_pct,ngl_iso_butane_pct,ngl_nat_gasoline_pct,ngl_all_pct
46112,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46142,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46173,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46203,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46234,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46265,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46295,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46326,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46356,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46387,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46418,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46446,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46477,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46507,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46538,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46568,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46599,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46630,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46660,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46691,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46721,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46752,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46783,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46812,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46843,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46873,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46904,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46934,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46965,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
46996,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47026,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47057,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47087,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47118,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47149,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47177,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47208,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47238,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47269,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47299,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47330,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47361,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47391,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47422,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47452,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47483,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47514,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47542,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47573,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47603,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47634,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47664,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47695,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47726,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47756,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47787,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47817,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47848,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47879,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47907,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47938,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47968,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
47999,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48029,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48060,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48091,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48121,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48152,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48182,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48213,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48244,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48273,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48304,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48334,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48365,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48395,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48426,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48457,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48487,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48518,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48548,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48579,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48610,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48638,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48669,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48699,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48730,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48760,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48791,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48822,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48852,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48883,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48913,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48944,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
48975,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49003,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49034,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49064,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49095,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49125,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49156,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49187,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49217,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49248,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49278,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49309,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49340,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49368,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49399,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49429,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49460,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49490,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49521,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49552,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49582,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49613,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49643,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49674,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49705,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49734,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49765,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49795,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49826,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49856,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49887,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49918,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49948,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
49979,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50009,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50040,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50071,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50099,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50130,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50160,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50191,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50221,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50252,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50283,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50313,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50344,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50374,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50405,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50436,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50464,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50495,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50525,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50556,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50586,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50617,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50648,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50678,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50709,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50739,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50770,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50801,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50829,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50860,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50890,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50921,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50951,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
50982,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
51013,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
51043,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
51074,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
51104,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
51135,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
51166,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
51195,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
51226,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
51256,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
51287,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
51317,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
51348,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
51379,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
51409,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
51440,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
51470,0.36033025,0.63966975,1,1,0,1,1,1,1,1,1,1
