Date,SUB-ASSET,PDP Wells Online,PDP Wellhead Prod - Oil (MBbl),PDP Wellhead Prod - Gas (MMcf),PDP WI Prod - NGL - All Streams (MBbl),PDP Wellhead Prod - Water (MBbl),PDP NRI Prod - Oil (MBbl),PDP NRI Prod - Residue Gas - All (MMcf),PDP NRI Prod - NGL - All Streams (MBbl),PDP Opex ($k),Infrastructure / Other Capex,Capex From Prior Periods,BOP Working Capital Balance,Rig Mob / Demob,infra input,agl_opex_per_well_k
44074,FORE ONLY,40,66.77157049,694.0560524,64.54722,66.77157049,48.95056083,386.9557101,42.75681136,619.2555895,83.33333333,0,0,0,83.33333333,0
44104,FORE ONLY,40,62.68449364,681.6360093,63.39215533,62.68449364,45.94641541,380.0863036,41.99766278,607.6121857,83.33333333,0,0,0,83.33333333,0
44135,FORE ONLY,40,59.22069716,671.3967815,62.43990744,59.22069716,43.39988387,374.4195243,41.37155405,597.5211902,83.33333333,0,0,0,83.33333333,0
44165,FORE ONLY,40,56.23298375,662.994525,61.65849709,56.23298375,41.20318879,369.768133,40.8577289,588.7266963,83.33333333,0,0,0,83.33333333,0
44196,FORE ONLY,40,53.61987365,654.6969076,60.88681887,53.61987365,39.28191888,365.1948976,40.35216709,581.0390572,83.33333333,0,0,0,83.33333333,0
44227,FORE ONLY,40,51.30842318,646.3049744,60.10636923,51.30842318,37.5825312,360.5917932,39.84288831,574.3156392,83.33333333,0,0,0,83.33333333,0
44255,FORE ONLY,40,49.24446244,639.1962877,59.44526088,49.24446244,36.06522776,356.7032255,39.41253526,568.44807,83.33333333,0,0,0,83.33333333,0
44286,FORE ONLY,40,47.38671083,633.2849829,58.8955097,47.38671083,34.69966582,353.4828927,39.05597015,563.353911,83.33333333,0,0,0,83.33333333,0
44316,FORE ONLY,40,45.70302316,628.5146309,58.45186668,45.70302316,33.46220163,350.9006682,38.76984408,558.9706818,83.33333333,0,0,0,83.33333333,0
44347,FORE ONLY,40,44.16791651,624.8516727,58.11121202,44.16791651,32.33408784,348.939015,38.55220465,529.5548142,83.33333333,0,0,0,83.33333333,0
44377,FORE ONLY,40,42.76087487,622.2812914,57.87216653,42.76087487,31.3002267,347.5907736,38.40224312,526.4666323,83.33333333,0,0,0,83.33333333,0
44408,FORE ONLY,40,41.46515964,620.8045938,57.7348335,41.46515964,30.34829556,346.8576306,38.32013066,523.9864068,83.33333333,0,0,0,83.33333333,0
44439,FORE ONLY,40,40.26695307,620.4368947,57.70063689,40.26695307,29.46812334,346.7491678,38.30690994,509.252239,83.33333333,0,0,0,83.33333333,0
44469,FORE ONLY,40,39.15473206,621.2066576,57.7722251,39.15473206,28.65122586,347.2823409,38.36444239,507.9559979,83.33333333,0,0,0,83.33333333,0
44500,FORE ONLY,40,38.11879446,623.1548585,57.95340812,38.11879446,27.89045956,348.481119,38.49535505,507.4475101,83.33333333,0,0,0,83.33333333,0
44530,FORE ONLY,40,37.15090864,619.5141484,57.61482166,37.15090864,27.17976297,346.4886328,38.27488001,504.9157398,83.33333333,0,0,0,83.33333333,0
44561,FORE ONLY,40,36.2440322,609.7892434,56.71040527,36.2440322,26.51395015,341.0230381,37.67197111,499.9457712,83.33333333,0,0,0,83.33333333,0
44592,FORE ONLY,40,35.39210183,600.5857192,55.85447704,35.39210183,25.888557,335.8498955,37.1013292,495.2391986,83.33333333,0,0,0,83.33333333,0
44620,FORE ONLY,40,34.58986613,591.8609294,55.04307209,34.58986613,25.29971614,330.9452354,36.56031198,490.7730102,83.33333333,0,0,0,83.33333333,0
44651,FORE ONLY,40,33.83274924,583.577387,54.27270244,33.83274924,24.74405952,326.2880001,36.04659459,486.5269768,83.33333333,0,0,0,83.33333333,0
44681,FORE ONLY,40,33.11674058,575.7018754,53.54028024,33.11674058,24.21863286,321.8595133,35.55811961,482.4831723,83.33333333,0,0,0,83.33333333,0
44712,FORE ONLY,40,32.43831137,568.2049243,52.84306354,32.43831137,23.72083845,317.64322,35.09305741,478.625696,83.33333333,0,0,0,83.33333333,0
44742,FORE ONLY,40,31.7943443,561.0602819,52.17861189,31.7943443,23.24838255,313.624369,34.64978249,474.9403675,83.33333333,0,0,0,83.33333333,0
44773,FORE ONLY,40,31.1820672,554.2443638,51.54473185,31.1820672,22.79922344,309.789688,34.22683329,471.4145034,83.33333333,0,0,0,83.33333333,0
44804,FORE ONLY,40,30.59901189,547.2535101,50.8945821,30.59901189,22.37154417,305.8665102,33.79394497,468.036688,83.33333333,0,0,0,83.33333333,0
44834,FORE ONLY,40,30.04296898,540.0809836,50.22753644,30.04296898,21.96371943,301.8507701,33.35067674,458.2604143,83.33333333,0,0,0,83.33333333,0
44865,FORE ONLY,40,29.51195492,533.1939398,49.58704173,29.51195492,21.574289,297.9946126,32.92502556,455.1575254,83.33333333,0,0,0,83.33333333,0
44895,FORE ONLY,40,29.00418478,526.5742996,48.97141512,29.00418478,21.20193881,294.2879069,32.51587288,452.1744431,83.33333333,0,0,0,83.33333333,0
44926,FORE ONLY,40,28.518044,519.9319733,48.3536785,28.518044,20.84548207,290.57357,32.10578593,449.3035133,83.33333333,0,0,0,83.33333333,0
44957,FORE ONLY,40,27.94073491,512.2876851,47.64275954,27.94073491,20.43926733,286.4189077,31.64711487,446.5377669,83.33333333,0,0,0,83.33333333,0
44985,FORE ONLY,40,27.49520536,505.8563561,47.04464615,27.49520536,20.11239825,282.8260934,31.25035656,443.8708564,83.33333333,0,0,0,83.33333333,0
45016,FORE ONLY,40,27.06724926,499.6428157,46.46678668,27.06724926,19.79844688,279.3548597,30.86702448,441.2969466,83.33333333,0,0,0,83.33333333,0
45046,FORE ONLY,40,26.65576651,493.6346826,45.9080307,26.65576651,19.49660395,275.9983149,30.49635509,438.8106901,83.33333333,0,0,0,83.33333333,0
45077,FORE ONLY,40,26.25974878,487.8205701,45.36731786,26.25974878,19.20612656,272.7500948,30.13764679,436.4071609,83.33333333,0,0,0,83.33333333,0
45107,FORE ONLY,40,25.87827435,482.1899869,44.84367357,25.87827435,18.9263368,269.6043499,29.79025302,434.0818075,83.33333333,0,0,0,83.33333333,0
45138,FORE ONLY,40,25.51049429,476.7332305,44.33619485,25.51049429,18.65660981,266.5556558,29.45357594,431.830464,83.33333333,0,0,0,83.33333333,0
45169,FORE ONLY,40,25.15562713,471.441153,43.84403181,25.15562713,18.39637081,263.5989208,29.12705193,429.649243,83.33333333,0,0,0,83.33333333,0
45199,FORE ONLY,40,24.81295329,466.3051362,43.36638193,24.81295329,18.14508995,260.7293191,28.81014867,427.5345324,83.33333333,0,0,0,83.33333333,0
45230,FORE ONLY,40,24.48180656,461.317486,42.90253081,24.48180656,17.90227773,257.942556,28.50239274,425.4830114,83.33333333,0,0,0,83.33333333,0
45260,FORE ONLY,40,24.16157077,456.4710267,42.45181023,24.16157077,17.6674807,255.2346348,28.20334196,423.4915767,83.33333333,0,0,0,83.33333333,0
45291,FORE ONLY,40,23.85167447,451.7589537,42.01358665,23.85167447,17.44027781,252.6017511,27.91257571,421.5573337,83.33333333,0,0,0,83.33333333,0
45322,FORE ONLY,40,23.55158631,447.1746045,41.58724211,23.55158631,17.22027869,250.0402041,27.62968396,419.6775781,83.33333333,0,0,0,83.33333333,0
45351,FORE ONLY,40,23.26081438,442.7118851,41.17220952,23.26081438,17.00712163,247.5465837,27.35429095,417.849797,83.33333333,0,0,0,83.33333333,0
45382,FORE ONLY,40,22.97889637,438.365213,40.76796922,22.97889637,16.80046683,245.117771,27.08605237,416.0716371,83.33333333,0,0,0,83.33333333,0
